Start,Finish,Heart Rate (count/min)
08-Oct-2018 21:54,08-Oct-2018 21:54,78.0
08-Oct-2018 21:57,08-Oct-2018 21:57,69.0
08-Oct-2018 22:06,08-Oct-2018 22:06,76.0
08-Oct-2018 22:08,08-Oct-2018 22:08,72.0
08-Oct-2018 22:16,08-Oct-2018 22:16,60.0
08-Oct-2018 22:21,08-Oct-2018 22:21,68.0
08-Oct-2018 22:24,08-Oct-2018 22:24,75.0
08-Oct-2018 22:29,08-Oct-2018 22:29,67.0
08-Oct-2018 22:33,08-Oct-2018 22:33,71.0
08-Oct-2018 22:37,08-Oct-2018 22:37,70.0
08-Oct-2018 22:44,08-Oct-2018 22:44,92.0
08-Oct-2018 22:51,08-Oct-2018 22:51,61.0
08-Oct-2018 22:53,08-Oct-2018 22:53,71.0
08-Oct-2018 22:59,08-Oct-2018 22:59,74.0
08-Oct-2018 23:06,08-Oct-2018 23:06,69.0
08-Oct-2018 23:11,08-Oct-2018 23:11,53.0
08-Oct-2018 23:13,08-Oct-2018 23:13,61.0
08-Oct-2018 23:15,08-Oct-2018 23:15,52.2448997497559
08-Oct-2018 23:21,08-Oct-2018 23:21,64.0
08-Oct-2018 23:22,08-Oct-2018 23:22,60.0
08-Oct-2018 23:28,08-Oct-2018 23:28,67.0
08-Oct-2018 23:32,08-Oct-2018 23:32,60.0
08-Oct-2018 23:40,08-Oct-2018 23:40,60.0
08-Oct-2018 23:42,08-Oct-2018 23:42,69.0
08-Oct-2018 23:50,08-Oct-2018 23:50,64.0
08-Oct-2018 23:52,08-Oct-2018 23:52,74.0
08-Oct-2018 23:52,08-Oct-2018 23:52,64.0
08-Oct-2018 23:52,08-Oct-2018 23:52,68.0
08-Oct-2018 23:52,08-Oct-2018 23:52,66.0
08-Oct-2018 23:53,08-Oct-2018 23:53,58.0
08-Oct-2018 23:53,08-Oct-2018 23:53,51.0
08-Oct-2018 23:53,08-Oct-2018 23:53,50.0
08-Oct-2018 23:53,08-Oct-2018 23:53,50.0
08-Oct-2018 23:53,08-Oct-2018 23:53,49.0
08-Oct-2018 23:53,08-Oct-2018 23:53,49.0
08-Oct-2018 23:54,08-Oct-2018 23:54,49.0
08-Oct-2018 23:54,08-Oct-2018 23:54,52.0
08-Oct-2018 23:54,08-Oct-2018 23:54,48.0
08-Oct-2018 23:54,08-Oct-2018 23:54,48.0
08-Oct-2018 23:59,08-Oct-2018 23:59,78.0
08-Oct-2018 23:59,08-Oct-2018 23:59,72.0
08-Oct-2018 23:59,08-Oct-2018 23:59,95.0
09-Oct-2018 00:00,09-Oct-2018 00:00,71.0
09-Oct-2018 00:00,09-Oct-2018 00:00,71.0
09-Oct-2018 00:00,09-Oct-2018 00:00,53.0
09-Oct-2018 00:00,09-Oct-2018 00:00,52.0
09-Oct-2018 00:02,09-Oct-2018 00:02,50.0
09-Oct-2018 00:02,09-Oct-2018 00:02,49.0
09-Oct-2018 00:02,09-Oct-2018 00:02,48.0
09-Oct-2018 00:02,09-Oct-2018 00:02,49.0
09-Oct-2018 00:02,09-Oct-2018 00:02,50.0
09-Oct-2018 00:02,09-Oct-2018 00:02,50.0
09-Oct-2018 00:02,09-Oct-2018 00:02,51.0
09-Oct-2018 00:02,09-Oct-2018 00:02,50.0
09-Oct-2018 00:02,09-Oct-2018 00:02,50.0
09-Oct-2018 00:03,09-Oct-2018 00:03,49.0
09-Oct-2018 00:04,09-Oct-2018 00:04,49.0
09-Oct-2018 00:07,09-Oct-2018 00:07,50.0
09-Oct-2018 00:14,09-Oct-2018 00:14,54.0
09-Oct-2018 00:20,09-Oct-2018 00:20,54.0
09-Oct-2018 00:25,09-Oct-2018 00:25,54.0
09-Oct-2018 00:30,09-Oct-2018 00:30,49.0
09-Oct-2018 00:36,09-Oct-2018 00:36,53.0
09-Oct-2018 00:39,09-Oct-2018 00:39,77.0
09-Oct-2018 00:39,09-Oct-2018 00:39,74.0
09-Oct-2018 00:39,09-Oct-2018 00:39,52.0
09-Oct-2018 00:39,09-Oct-2018 00:39,53.0
09-Oct-2018 00:39,09-Oct-2018 00:39,53.0
09-Oct-2018 00:40,09-Oct-2018 00:40,50.0
09-Oct-2018 00:44,09-Oct-2018 00:44,51.0
09-Oct-2018 00:52,09-Oct-2018 00:52,52.0
09-Oct-2018 00:53,09-Oct-2018 00:53,58.0
09-Oct-2018 05:54,09-Oct-2018 05:54,116.0
09-Oct-2018 05:57,09-Oct-2018 05:57,115.0
09-Oct-2018 06:04,09-Oct-2018 06:04,124.0
09-Oct-2018 06:08,09-Oct-2018 06:08,130.0
09-Oct-2018 06:30,09-Oct-2018 06:30,96.0
09-Oct-2018 06:32,09-Oct-2018 06:32,61.0
09-Oct-2018 06:37,09-Oct-2018 06:37,86.0
09-Oct-2018 06:40,09-Oct-2018 06:40,95.0
09-Oct-2018 06:43,09-Oct-2018 06:43,101.0
09-Oct-2018 06:55,09-Oct-2018 06:55,94.0
09-Oct-2018 06:59,09-Oct-2018 06:59,80.0
09-Oct-2018 07:04,09-Oct-2018 07:04,93.0
09-Oct-2018 07:09,09-Oct-2018 07:09,92.0
09-Oct-2018 07:17,09-Oct-2018 07:17,87.0
09-Oct-2018 07:31,09-Oct-2018 07:31,93.0
09-Oct-2018 07:34,09-Oct-2018 07:34,88.0
09-Oct-2018 07:39,09-Oct-2018 07:39,93.0
09-Oct-2018 07:42,09-Oct-2018 07:42,88.0
09-Oct-2018 07:45,09-Oct-2018 07:45,90.0
09-Oct-2018 07:50,09-Oct-2018 07:50,78.0
09-Oct-2018 07:56,09-Oct-2018 07:56,76.0
09-Oct-2018 07:58,09-Oct-2018 07:58,65.0
09-Oct-2018 08:05,09-Oct-2018 08:05,82.0
09-Oct-2018 08:08,09-Oct-2018 08:08,87.0
09-Oct-2018 08:12,09-Oct-2018 08:12,97.0
09-Oct-2018 08:15,09-Oct-2018 08:15,97.0
09-Oct-2018 08:19,09-Oct-2018 08:19,81.0
09-Oct-2018 08:24,09-Oct-2018 08:24,82.0
09-Oct-2018 08:28,09-Oct-2018 08:28,88.0
09-Oct-2018 08:42,09-Oct-2018 08:42,87.0
09-Oct-2018 08:44,09-Oct-2018 08:44,102.0
09-Oct-2018 08:52,09-Oct-2018 08:52,76.0
09-Oct-2018 08:59,09-Oct-2018 08:59,88.0
09-Oct-2018 09:10,09-Oct-2018 09:10,58.0
09-Oct-2018 09:15,09-Oct-2018 09:15,95.0
09-Oct-2018 09:15,09-Oct-2018 09:15,83.0
09-Oct-2018 09:15,09-Oct-2018 09:15,83.0
09-Oct-2018 09:15,09-Oct-2018 09:15,89.0
09-Oct-2018 09:15,09-Oct-2018 09:15,89.0
09-Oct-2018 09:15,09-Oct-2018 09:15,87.0
09-Oct-2018 09:16,09-Oct-2018 09:16,86.0
09-Oct-2018 09:16,09-Oct-2018 09:16,79.0
09-Oct-2018 09:16,09-Oct-2018 09:16,80.0
09-Oct-2018 09:16,09-Oct-2018 09:16,80.0
09-Oct-2018 09:18,09-Oct-2018 09:18,69.0
09-Oct-2018 09:27,09-Oct-2018 09:27,86.0
09-Oct-2018 09:37,09-Oct-2018 09:37,82.0
09-Oct-2018 09:52,09-Oct-2018 09:52,93.0
09-Oct-2018 09:59,09-Oct-2018 09:59,73.0
09-Oct-2018 09:59,09-Oct-2018 09:59,80.0
09-Oct-2018 09:59,09-Oct-2018 09:59,79.0
09-Oct-2018 09:59,09-Oct-2018 09:59,77.0
09-Oct-2018 09:59,09-Oct-2018 09:59,82.0
09-Oct-2018 10:01,09-Oct-2018 10:01,80.0
09-Oct-2018 10:01,09-Oct-2018 10:01,81.0
09-Oct-2018 10:01,09-Oct-2018 10:01,81.0
09-Oct-2018 10:01,09-Oct-2018 10:01,87.0
09-Oct-2018 10:01,09-Oct-2018 10:01,87.0
09-Oct-2018 10:02,09-Oct-2018 10:02,105.0
09-Oct-2018 10:02,09-Oct-2018 10:02,106.0
09-Oct-2018 10:02,09-Oct-2018 10:02,94.0
09-Oct-2018 10:02,09-Oct-2018 10:02,79.0
09-Oct-2018 10:04,09-Oct-2018 10:04,58.0
09-Oct-2018 10:04,09-Oct-2018 10:04,57.0
09-Oct-2018 10:04,09-Oct-2018 10:04,83.0
09-Oct-2018 10:04,09-Oct-2018 10:04,81.0
09-Oct-2018 10:05,09-Oct-2018 10:05,73.0
09-Oct-2018 10:05,09-Oct-2018 10:05,77.0
09-Oct-2018 10:05,09-Oct-2018 10:05,88.0
09-Oct-2018 10:05,09-Oct-2018 10:05,88.0
09-Oct-2018 10:05,09-Oct-2018 10:05,89.0
09-Oct-2018 10:06,09-Oct-2018 10:06,71.0
09-Oct-2018 10:06,09-Oct-2018 10:06,72.0
09-Oct-2018 10:06,09-Oct-2018 10:06,76.0
09-Oct-2018 10:06,09-Oct-2018 10:06,77.0
09-Oct-2018 10:08,09-Oct-2018 10:08,95.0
09-Oct-2018 10:08,09-Oct-2018 10:08,82.0
09-Oct-2018 10:08,09-Oct-2018 10:08,85.0
09-Oct-2018 10:08,09-Oct-2018 10:08,85.0
09-Oct-2018 10:08,09-Oct-2018 10:08,75.0
09-Oct-2018 10:10,09-Oct-2018 10:10,96.0
09-Oct-2018 10:10,09-Oct-2018 10:10,86.0
09-Oct-2018 10:10,09-Oct-2018 10:10,86.0
09-Oct-2018 10:10,09-Oct-2018 10:10,83.0
09-Oct-2018 10:11,09-Oct-2018 10:11,78.0
09-Oct-2018 10:16,09-Oct-2018 10:16,75.0
09-Oct-2018 10:20,09-Oct-2018 10:20,87.0
09-Oct-2018 10:24,09-Oct-2018 10:24,74.0
09-Oct-2018 10:30,09-Oct-2018 10:30,77.0
09-Oct-2018 10:34,09-Oct-2018 10:34,73.0
09-Oct-2018 10:40,09-Oct-2018 10:40,70.0
09-Oct-2018 10:42,09-Oct-2018 10:42,74.0
09-Oct-2018 10:50,09-Oct-2018 10:50,75.0
09-Oct-2018 10:55,09-Oct-2018 10:55,76.0
09-Oct-2018 10:58,09-Oct-2018 10:58,57.0
09-Oct-2018 11:05,09-Oct-2018 11:05,72.0
09-Oct-2018 11:09,09-Oct-2018 11:09,76.0
09-Oct-2018 11:14,09-Oct-2018 11:14,62.0
09-Oct-2018 11:20,09-Oct-2018 11:20,75.0
09-Oct-2018 11:23,09-Oct-2018 11:23,76.0
09-Oct-2018 11:29,09-Oct-2018 11:29,77.0
09-Oct-2018 11:37,09-Oct-2018 11:37,63.0
09-Oct-2018 11:39,09-Oct-2018 11:39,66.0
09-Oct-2018 11:42,09-Oct-2018 11:42,62.0
09-Oct-2018 11:47,09-Oct-2018 11:47,64.0
09-Oct-2018 12:01,09-Oct-2018 12:01,64.0
09-Oct-2018 12:02,09-Oct-2018 12:02,58.0
09-Oct-2018 12:11,09-Oct-2018 12:11,69.0
09-Oct-2018 12:24,09-Oct-2018 12:24,86.0
09-Oct-2018 12:30,09-Oct-2018 12:30,79.0
09-Oct-2018 12:39,09-Oct-2018 12:39,94.0
09-Oct-2018 12:44,09-Oct-2018 12:44,88.0
09-Oct-2018 12:54,09-Oct-2018 12:54,57.0
09-Oct-2018 13:01,09-Oct-2018 13:01,71.0
09-Oct-2018 13:03,09-Oct-2018 13:03,67.0
09-Oct-2018 13:10,09-Oct-2018 13:10,82.0
09-Oct-2018 13:15,09-Oct-2018 13:15,71.0
09-Oct-2018 13:15,09-Oct-2018 13:15,61.9354820251465
09-Oct-2018 13:18,09-Oct-2018 13:18,62.0
09-Oct-2018 13:23,09-Oct-2018 13:23,68.0
09-Oct-2018 13:27,09-Oct-2018 13:27,83.0
09-Oct-2018 13:27,09-Oct-2018 13:27,77.0
09-Oct-2018 13:27,09-Oct-2018 13:27,74.0
09-Oct-2018 13:27,09-Oct-2018 13:27,67.0
09-Oct-2018 13:27,09-Oct-2018 13:27,67.0
09-Oct-2018 13:31,09-Oct-2018 13:31,80.0
09-Oct-2018 13:32,09-Oct-2018 13:32,80.0
09-Oct-2018 13:37,09-Oct-2018 13:37,80.0
09-Oct-2018 13:46,09-Oct-2018 13:46,63.0
09-Oct-2018 13:52,09-Oct-2018 13:52,67.0
09-Oct-2018 13:55,09-Oct-2018 13:55,69.0
09-Oct-2018 13:57,09-Oct-2018 13:57,72.0
09-Oct-2018 14:05,09-Oct-2018 14:05,76.0
09-Oct-2018 14:07,09-Oct-2018 14:07,78.0
09-Oct-2018 14:13,09-Oct-2018 14:13,74.0
09-Oct-2018 14:18,09-Oct-2018 14:18,75.0
09-Oct-2018 14:23,09-Oct-2018 14:23,81.0
09-Oct-2018 14:28,09-Oct-2018 14:28,82.0
09-Oct-2018 14:34,09-Oct-2018 14:34,87.0
09-Oct-2018 14:38,09-Oct-2018 14:38,84.0
09-Oct-2018 14:43,09-Oct-2018 14:43,78.0
09-Oct-2018 14:47,09-Oct-2018 14:47,80.0
09-Oct-2018 14:56,09-Oct-2018 14:56,75.0
09-Oct-2018 15:01,09-Oct-2018 15:01,61.0
09-Oct-2018 15:04,09-Oct-2018 15:04,74.0
09-Oct-2018 15:09,09-Oct-2018 15:09,83.0
09-Oct-2018 15:21,09-Oct-2018 15:21,72.0
09-Oct-2018 15:26,09-Oct-2018 15:26,69.0
09-Oct-2018 15:28,09-Oct-2018 15:28,63.0
09-Oct-2018 15:37,09-Oct-2018 15:37,69.0
09-Oct-2018 15:40,09-Oct-2018 15:40,64.0
09-Oct-2018 15:46,09-Oct-2018 15:46,67.0
09-Oct-2018 15:49,09-Oct-2018 15:49,62.0
09-Oct-2018 15:55,09-Oct-2018 15:55,70.0
09-Oct-2018 15:55,09-Oct-2018 15:55,69.1891860961914
09-Oct-2018 15:57,09-Oct-2018 15:57,62.0
09-Oct-2018 16:03,09-Oct-2018 16:03,69.0
09-Oct-2018 16:10,09-Oct-2018 16:10,55.0
09-Oct-2018 16:12,09-Oct-2018 16:12,58.0
09-Oct-2018 16:18,09-Oct-2018 16:18,56.0
09-Oct-2018 16:34,09-Oct-2018 16:34,61.0
09-Oct-2018 16:37,09-Oct-2018 16:37,56.0
09-Oct-2018 16:43,09-Oct-2018 16:43,54.0
09-Oct-2018 17:02,09-Oct-2018 17:02,79.0
09-Oct-2018 17:06,09-Oct-2018 17:06,71.0
09-Oct-2018 17:10,09-Oct-2018 17:10,68.0
09-Oct-2018 17:12,09-Oct-2018 17:12,97.0
09-Oct-2018 17:15,09-Oct-2018 17:15,107.0
09-Oct-2018 17:21,09-Oct-2018 17:21,70.0
09-Oct-2018 17:26,09-Oct-2018 17:26,57.0
09-Oct-2018 17:28,09-Oct-2018 17:28,69.0
09-Oct-2018 17:42,09-Oct-2018 17:42,70.0
09-Oct-2018 17:48,09-Oct-2018 17:48,59.0
09-Oct-2018 17:55,09-Oct-2018 17:55,78.0
09-Oct-2018 17:58,09-Oct-2018 17:58,57.0
09-Oct-2018 18:02,09-Oct-2018 18:02,80.0
09-Oct-2018 18:10,09-Oct-2018 18:10,75.0
09-Oct-2018 18:16,09-Oct-2018 18:16,82.0
09-Oct-2018 18:20,09-Oct-2018 18:20,88.0
09-Oct-2018 18:23,09-Oct-2018 18:23,76.0
09-Oct-2018 18:28,09-Oct-2018 18:28,80.0
09-Oct-2018 18:37,09-Oct-2018 18:37,80.0
09-Oct-2018 18:40,09-Oct-2018 18:40,86.0
09-Oct-2018 18:46,09-Oct-2018 18:46,82.0
09-Oct-2018 18:47,09-Oct-2018 18:47,80.0
09-Oct-2018 18:48,09-Oct-2018 18:48,114.0
09-Oct-2018 18:48,09-Oct-2018 18:48,103.0
09-Oct-2018 18:48,09-Oct-2018 18:48,98.0
09-Oct-2018 18:48,09-Oct-2018 18:48,91.0
09-Oct-2018 18:48,09-Oct-2018 18:48,86.0
09-Oct-2018 18:49,09-Oct-2018 18:49,110.0
09-Oct-2018 18:49,09-Oct-2018 18:49,108.0
09-Oct-2018 18:49,09-Oct-2018 18:49,97.0
09-Oct-2018 18:49,09-Oct-2018 18:49,93.0
09-Oct-2018 18:49,09-Oct-2018 18:49,83.0
09-Oct-2018 18:49,09-Oct-2018 18:49,79.0
09-Oct-2018 18:51,09-Oct-2018 18:51,92.0
09-Oct-2018 18:51,09-Oct-2018 18:51,90.0
09-Oct-2018 18:51,09-Oct-2018 18:51,92.0
09-Oct-2018 18:51,09-Oct-2018 18:51,91.0
09-Oct-2018 18:51,09-Oct-2018 18:51,92.0
09-Oct-2018 18:52,09-Oct-2018 18:52,59.0
09-Oct-2018 18:52,09-Oct-2018 18:52,82.0
09-Oct-2018 18:52,09-Oct-2018 18:52,81.0
09-Oct-2018 18:52,09-Oct-2018 18:52,75.0
09-Oct-2018 18:52,09-Oct-2018 18:52,76.0
09-Oct-2018 18:53,09-Oct-2018 18:53,103.0
09-Oct-2018 18:53,09-Oct-2018 18:53,103.0
09-Oct-2018 18:53,09-Oct-2018 18:53,89.0
09-Oct-2018 18:53,09-Oct-2018 18:53,92.0
09-Oct-2018 18:53,09-Oct-2018 18:53,90.0
09-Oct-2018 18:53,09-Oct-2018 18:53,102.0
09-Oct-2018 18:54,09-Oct-2018 18:54,91.0
09-Oct-2018 18:54,09-Oct-2018 18:54,90.0
09-Oct-2018 18:54,09-Oct-2018 18:54,92.0
09-Oct-2018 18:54,09-Oct-2018 18:54,91.0
09-Oct-2018 18:54,09-Oct-2018 18:54,86.0
09-Oct-2018 18:54,09-Oct-2018 18:54,87.0
09-Oct-2018 18:54,09-Oct-2018 18:54,87.0
09-Oct-2018 18:54,09-Oct-2018 18:54,97.0
09-Oct-2018 18:54,09-Oct-2018 18:54,98.0
09-Oct-2018 18:55,09-Oct-2018 18:55,88.0
09-Oct-2018 18:55,09-Oct-2018 18:55,91.0
09-Oct-2018 18:55,09-Oct-2018 18:55,94.0
09-Oct-2018 18:55,09-Oct-2018 18:55,96.0
09-Oct-2018 18:55,09-Oct-2018 18:55,100.0
09-Oct-2018 18:55,09-Oct-2018 18:55,103.0
09-Oct-2018 18:56,09-Oct-2018 18:56,112.0
09-Oct-2018 18:56,09-Oct-2018 18:56,111.0
09-Oct-2018 18:56,09-Oct-2018 18:56,106.0
09-Oct-2018 18:56,09-Oct-2018 18:56,96.0
09-Oct-2018 18:57,09-Oct-2018 18:57,92.0
09-Oct-2018 18:57,09-Oct-2018 18:57,95.0
09-Oct-2018 18:57,09-Oct-2018 18:57,94.0
09-Oct-2018 18:57,09-Oct-2018 18:57,91.0
09-Oct-2018 18:57,09-Oct-2018 18:57,91.0
09-Oct-2018 18:57,09-Oct-2018 18:57,88.0
09-Oct-2018 18:58,09-Oct-2018 18:58,92.0
09-Oct-2018 18:58,09-Oct-2018 18:58,93.0
09-Oct-2018 18:58,09-Oct-2018 18:58,94.0
09-Oct-2018 18:59,09-Oct-2018 18:59,97.0
09-Oct-2018 18:59,09-Oct-2018 18:59,103.0
09-Oct-2018 18:59,09-Oct-2018 18:59,112.0
09-Oct-2018 18:59,09-Oct-2018 18:59,106.0
09-Oct-2018 18:59,09-Oct-2018 18:59,105.0
09-Oct-2018 18:59,09-Oct-2018 18:59,105.0
09-Oct-2018 19:00,09-Oct-2018 19:00,104.0
09-Oct-2018 19:00,09-Oct-2018 19:00,60.0
09-Oct-2018 19:00,09-Oct-2018 19:00,116.0
09-Oct-2018 19:00,09-Oct-2018 19:00,115.0
09-Oct-2018 19:00,09-Oct-2018 19:00,113.0
09-Oct-2018 19:00,09-Oct-2018 19:00,117.0
09-Oct-2018 19:01,09-Oct-2018 19:01,131.0
09-Oct-2018 19:01,09-Oct-2018 19:01,135.0
09-Oct-2018 19:01,09-Oct-2018 19:01,136.0
09-Oct-2018 19:01,09-Oct-2018 19:01,120.0
09-Oct-2018 19:02,09-Oct-2018 19:02,111.0
09-Oct-2018 19:09,09-Oct-2018 19:09,88.0
09-Oct-2018 19:15,09-Oct-2018 19:15,92.0
09-Oct-2018 19:22,09-Oct-2018 19:22,96.0
09-Oct-2018 19:46,09-Oct-2018 19:46,89.0
09-Oct-2018 19:49,09-Oct-2018 19:49,108.0
09-Oct-2018 19:56,09-Oct-2018 19:56,91.0
09-Oct-2018 20:00,09-Oct-2018 20:00,123.0
09-Oct-2018 20:06,09-Oct-2018 20:06,82.0
09-Oct-2018 20:09,09-Oct-2018 20:09,96.0
09-Oct-2018 20:13,09-Oct-2018 20:13,86.0
09-Oct-2018 20:22,09-Oct-2018 20:22,87.0
09-Oct-2018 20:23,09-Oct-2018 20:23,89.0
09-Oct-2018 20:27,09-Oct-2018 20:27,77.0
09-Oct-2018 20:36,09-Oct-2018 20:36,81.0
09-Oct-2018 20:39,09-Oct-2018 20:39,85.0
09-Oct-2018 20:46,09-Oct-2018 20:46,82.0
09-Oct-2018 20:50,09-Oct-2018 20:50,82.0
09-Oct-2018 20:54,09-Oct-2018 20:54,86.0
09-Oct-2018 21:01,09-Oct-2018 21:01,94.0
09-Oct-2018 21:06,09-Oct-2018 21:06,80.0
09-Oct-2018 21:07,09-Oct-2018 21:07,89.0
09-Oct-2018 21:13,09-Oct-2018 21:13,79.0
09-Oct-2018 21:17,09-Oct-2018 21:17,82.0
09-Oct-2018 21:25,09-Oct-2018 21:25,85.0
09-Oct-2018 21:28,09-Oct-2018 21:28,84.0
09-Oct-2018 21:32,09-Oct-2018 21:32,77.0
09-Oct-2018 21:41,09-Oct-2018 21:41,145.0
09-Oct-2018 21:54,09-Oct-2018 21:54,100.0
09-Oct-2018 21:58,09-Oct-2018 21:58,90.0
09-Oct-2018 22:05,09-Oct-2018 22:05,101.0
09-Oct-2018 22:09,09-Oct-2018 22:09,91.0
09-Oct-2018 22:13,09-Oct-2018 22:13,98.0
09-Oct-2018 22:18,09-Oct-2018 22:18,93.0
09-Oct-2018 22:26,09-Oct-2018 22:26,93.0
09-Oct-2018 22:30,09-Oct-2018 22:30,94.0
09-Oct-2018 22:34,09-Oct-2018 22:34,98.0
09-Oct-2018 22:38,09-Oct-2018 22:38,90.0
09-Oct-2018 22:38,09-Oct-2018 22:38,96.0
09-Oct-2018 22:38,09-Oct-2018 22:38,89.0
09-Oct-2018 22:38,09-Oct-2018 22:38,90.0
09-Oct-2018 22:39,09-Oct-2018 22:39,94.0
09-Oct-2018 22:41,09-Oct-2018 22:41,90.0
09-Oct-2018 22:44,09-Oct-2018 22:44,86.0
09-Oct-2018 22:49,09-Oct-2018 22:49,92.0
09-Oct-2018 22:55,09-Oct-2018 22:55,88.0
09-Oct-2018 23:00,09-Oct-2018 23:00,83.4782638549805
09-Oct-2018 23:02,09-Oct-2018 23:02,90.0
09-Oct-2018 23:06,09-Oct-2018 23:06,101.0
09-Oct-2018 23:08,09-Oct-2018 23:08,92.0
09-Oct-2018 23:15,09-Oct-2018 23:15,88.0
09-Oct-2018 23:18,09-Oct-2018 23:18,83.0
09-Oct-2018 23:25,09-Oct-2018 23:25,81.0
09-Oct-2018 23:27,09-Oct-2018 23:27,79.0
09-Oct-2018 23:35,09-Oct-2018 23:35,78.0
09-Oct-2018 23:41,09-Oct-2018 23:41,80.0
09-Oct-2018 23:45,09-Oct-2018 23:45,78.0
09-Oct-2018 23:47,09-Oct-2018 23:47,81.0
09-Oct-2018 23:53,09-Oct-2018 23:53,75.0
09-Oct-2018 23:59,09-Oct-2018 23:59,83.0
10-Oct-2018 00:04,10-Oct-2018 00:04,74.0
10-Oct-2018 00:08,10-Oct-2018 00:08,71.0
10-Oct-2018 00:16,10-Oct-2018 00:16,73.0
10-Oct-2018 00:17,10-Oct-2018 00:17,79.0
10-Oct-2018 00:26,10-Oct-2018 00:26,74.0
10-Oct-2018 00:31,10-Oct-2018 00:31,73.0
10-Oct-2018 00:33,10-Oct-2018 00:33,74.0
10-Oct-2018 00:38,10-Oct-2018 00:38,70.0
10-Oct-2018 00:45,10-Oct-2018 00:45,70.0
10-Oct-2018 00:49,10-Oct-2018 00:49,68.0
10-Oct-2018 00:55,10-Oct-2018 00:55,80.0
10-Oct-2018 00:58,10-Oct-2018 00:58,72.0
10-Oct-2018 01:03,10-Oct-2018 01:03,57.0
10-Oct-2018 01:08,10-Oct-2018 01:08,71.0
10-Oct-2018 01:17,10-Oct-2018 01:17,70.0
10-Oct-2018 01:26,10-Oct-2018 01:26,67.0
10-Oct-2018 01:27,10-Oct-2018 01:27,65.0
10-Oct-2018 01:34,10-Oct-2018 01:34,79.0
10-Oct-2018 01:41,10-Oct-2018 01:41,53.0
10-Oct-2018 01:45,10-Oct-2018 01:45,50.0
10-Oct-2018 01:50,10-Oct-2018 01:50,60.0
10-Oct-2018 01:55,10-Oct-2018 01:55,55.0
10-Oct-2018 01:57,10-Oct-2018 01:57,56.0
10-Oct-2018 02:05,10-Oct-2018 02:05,62.0
10-Oct-2018 02:11,10-Oct-2018 02:11,61.0
10-Oct-2018 02:12,10-Oct-2018 02:12,62.0
10-Oct-2018 02:19,10-Oct-2018 02:19,64.0
10-Oct-2018 02:23,10-Oct-2018 02:23,64.0
10-Oct-2018 02:27,10-Oct-2018 02:27,58.0
10-Oct-2018 02:33,10-Oct-2018 02:33,57.0
10-Oct-2018 02:37,10-Oct-2018 02:37,56.0
10-Oct-2018 02:44,10-Oct-2018 02:44,52.0
10-Oct-2018 02:48,10-Oct-2018 02:48,52.0
10-Oct-2018 02:51,10-Oct-2018 02:51,52.4232063293457
10-Oct-2018 02:57,10-Oct-2018 02:57,52.0
10-Oct-2018 02:59,10-Oct-2018 02:59,53.0
10-Oct-2018 03:05,10-Oct-2018 03:05,53.0
10-Oct-2018 03:08,10-Oct-2018 03:08,53.0
10-Oct-2018 03:12,10-Oct-2018 03:12,53.0
10-Oct-2018 03:18,10-Oct-2018 03:18,53.0
10-Oct-2018 03:23,10-Oct-2018 03:23,54.0
10-Oct-2018 03:27,10-Oct-2018 03:27,52.0
10-Oct-2018 03:34,10-Oct-2018 03:34,67.0
10-Oct-2018 03:37,10-Oct-2018 03:37,67.0
10-Oct-2018 03:43,10-Oct-2018 03:43,67.0
10-Oct-2018 03:48,10-Oct-2018 03:48,64.0
10-Oct-2018 03:55,10-Oct-2018 03:55,67.0
10-Oct-2018 03:57,10-Oct-2018 03:57,66.0
10-Oct-2018 04:03,10-Oct-2018 04:03,60.0
10-Oct-2018 04:07,10-Oct-2018 04:07,60.0
10-Oct-2018 04:17,10-Oct-2018 04:17,50.0
10-Oct-2018 04:19,10-Oct-2018 04:19,43.0
10-Oct-2018 04:22,10-Oct-2018 04:22,55.0
10-Oct-2018 04:28,10-Oct-2018 04:28,53.0
10-Oct-2018 04:32,10-Oct-2018 04:32,54.0
10-Oct-2018 04:40,10-Oct-2018 04:40,53.0
10-Oct-2018 04:42,10-Oct-2018 04:42,53.0
10-Oct-2018 04:51,10-Oct-2018 04:51,54.0
10-Oct-2018 04:56,10-Oct-2018 04:56,52.0
10-Oct-2018 05:02,10-Oct-2018 05:02,54.0
10-Oct-2018 05:04,10-Oct-2018 05:04,54.0
10-Oct-2018 05:10,10-Oct-2018 05:10,68.0
10-Oct-2018 05:15,10-Oct-2018 05:15,54.0
10-Oct-2018 05:19,10-Oct-2018 05:19,60.0
10-Oct-2018 05:24,10-Oct-2018 05:24,51.0
10-Oct-2018 05:27,10-Oct-2018 05:27,54.0
10-Oct-2018 05:37,10-Oct-2018 05:37,84.0
10-Oct-2018 05:38,10-Oct-2018 05:38,109.0
10-Oct-2018 05:42,10-Oct-2018 05:42,48.0
10-Oct-2018 05:51,10-Oct-2018 05:51,51.0
10-Oct-2018 05:53,10-Oct-2018 05:53,54.0
10-Oct-2018 06:01,10-Oct-2018 06:01,54.0
10-Oct-2018 06:04,10-Oct-2018 06:04,54.0
10-Oct-2018 06:11,10-Oct-2018 06:11,52.0
10-Oct-2018 06:15,10-Oct-2018 06:15,51.0
10-Oct-2018 06:21,10-Oct-2018 06:21,51.0
10-Oct-2018 06:26,10-Oct-2018 06:26,52.0
